,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.11745420292579875,0.10241525722516281,0.08869411948487421,0.07621634517905995,0.060170720358165564,0.06113430990723023,0.0818461491062964,0.10164473264363655,0.12446630730179198,0.1303843511536444,0.1164618438377703,0.10384807236512295,0.09727444055536011,0.13577148213217577,0.232788532828366,0.2723644782257339,0.2659339479829127,0.2508730405202479,0.25730936763677226,0.27927527858761203,0.2663010431721533,0.22201852568389585,0.20508648959415154,0.22867692528458672,0.28017381369419936,0.3580697812376008,0.37024690102511393,0.3637460204861689,0.37108600583565476,0.39256399769582867,0.4032982011937484,0.39720529380960967,0.37875609764311824,0.34607058851181927,0.3443458223699517,0.3510089481223128,0.3561709168239605,0.3749497420676577,0.42944820812120876,0.4501901391626736,0.45118290678805606,0.45118894710091006,0.45118894710091006,0.45007325841930756,0.42846321745661153,0.3890365449979628,0.3651698215201224,0.364540605087551,0.38615064605024707,0.4255773185088958,0.4494392799270479,0.44919985675535734,0.4109330919773314,0.32979532325253064,0.2975078311977026,0.30206438698938715,0.31036225988415134,0.31547566040304553,0.3157210378244246,0.3160035069789282,0.3201194888547479,0.33713517629564016,0.3846834627234369,0.3915780981971852,0.4031804189864456,0.43286987527159104,0.43812168671635043,0.41559648050812137,0.40663416518715273,0.43257247491625206,0.4644655106857146,0.47212563588169465,0.4543060353293742,0.4288779253114993,0.4300580984315409,0.429451766881857,0.384791509961517,0.3540972551532901,0.32358944589294153,0.3036090387299384,0.2920880062773551,0.29876998497990026,0.3106827540591086,0.31151887013462437,0.3032601777849511,0.28818910073455,0.27848122029788436,0.26346168908985745,0.19050228634215455,0.07961230311774248,0.06334202381194198,0.07995867651661565,0.08071892096546546,0.05897998942879096,0.04342615439442049,0.047168592949184296,0.038570995469364044,0.029975156326564667,0.04250596149710073,0.06679416804459942
1,0.12416904319059494,0.09848286510523546,0.08747962795917208,0.09616158099504946,0.09619708572624014,0.08488092555549986,0.07927251591232665,0.08519972099808104,0.08977401985672362,0.0947559399798239,0.10358819498566041,0.11494549698583723,0.13365236776903416,0.1640630884243792,0.22107190157747697,0.24631794601864276,0.23160172589029185,0.2252388651482511,0.2462785868074867,0.27003181068095794,0.26172834404708556,0.22596725794308795,0.2141739058326727,0.23838805980523656,0.2980422495146304,0.38438824292765,0.39220879537338643,0.3619384306326253,0.3256679509067513,0.32983318125012695,0.33293218848776696,0.31449252825057905,0.2610255007032564,0.16664038153205757,0.15770739646234266,0.17530485207350466,0.1892627940158298,0.2412886595414596,0.392085539963621,0.44940441785293817,0.4521500064436201,0.4521668852529997,0.45216688646820435,0.45102633668926606,0.4289347006275977,0.3886293752386893,0.36423076822307954,0.3635875268175925,0.3856791628792609,0.42598448826816926,0.4503783332240907,0.4497802718850189,0.4067234424144957,0.3245434000490623,0.30087700162502495,0.316786139692577,0.33471434696463,0.34043661340025316,0.336233198483261,0.33517900069612183,0.32725796314035044,0.33000959002435415,0.3781752375208765,0.39558372106095474,0.4119048134270965,0.4332421710982646,0.42862070931938545,0.40464069976356876,0.38903452589062104,0.41054839326885595,0.4490151448443259,0.4678657306626166,0.45943566991833107,0.43417710009711336,0.43064253463955066,0.4291996787225343,0.3825663374418332,0.3559692761131442,0.33719370687402445,0.3286603374674643,0.32419346406010047,0.32678416802433385,0.3314029259875144,0.3312000258162345,0.3177890631627509,0.29332451184811226,0.2768507719251118,0.23420326179142162,0.11741197390727912,0.06917533696673789,0.07813108596508589,0.08492374190371721,0.07408882661033422,0.05583821668175115,0.05646542741802585,0.07196632458713903,0.06551130845096959,0.04386322631386175,0.04367555661943806,0.067420403499874
2,0.15991014485413083,0.11184200102637615,0.09768498827303207,0.11856400453273472,0.13061482909485958,0.11659222676304229,0.09814941122082121,0.09579406215694791,0.08447777165916809,0.07964829637554532,0.09636630847004302,0.12138807291077969,0.1519418033554072,0.16092776472708908,0.1643941998108134,0.19275499310242492,0.19405498361284285,0.1990958751778851,0.22930060460809726,0.254392176564364,0.25399131896727695,0.232626541875113,0.22882193179862437,0.2448425438970131,0.2777783730663461,0.33713585668849616,0.3301339897360799,0.26854116601632555,0.16041697449673356,0.13765028471960203,0.13539191552334792,0.11115602218202078,0.0701760180597974,0.03626881188232861,0.05577866495691308,0.08124026501111942,0.09999521470808043,0.16261479653441452,0.34581673284358405,0.4176083044393695,0.4216630103768088,0.4217164159457291,0.42171661688831696,0.42135025097874057,0.4142540915205802,0.40130742325333013,0.3934702260687674,0.39326361252811803,0.4003597719862784,0.4133064402535285,0.4211388756571006,0.4196213836937873,0.3839333478136518,0.31976023324226416,0.3124760839889409,0.3356764113857983,0.35423994076253856,0.35106668456343065,0.3386226473644103,0.3368902798499457,0.33198072524819955,0.3447894885486385,0.40452780996197757,0.4288557430698506,0.4454071924868881,0.457110093374523,0.44380071519759545,0.4183565480902518,0.3911713881686057,0.3961226685240592,0.43004798724201576,0.45504792167690644,0.454750965376171,0.4342761972894008,0.43078172340603016,0.42892082882276544,0.37861124739590424,0.3498698493667758,0.33528086865342815,0.333330945511135,0.33304579093006503,0.33321118189838783,0.33350602223423376,0.33321106922009747,0.32689492836277706,0.3157017900250063,0.314090943317645,0.2909527054934502,0.16801848288792454,0.08486139065057718,0.06933262504587656,0.06744162719562363,0.05225324721968866,0.04075358643082033,0.053807984133037445,0.07661601140049351,0.07393772437122714,0.04912539257553472,0.04416650368717562,0.06792416556623831
3,0.2726318426173084,0.16734508954023544,0.1088990066564769,0.11995770454448307,0.13804776417405126,0.13450795327422901,0.12151010542062171,0.11844313352254279,0.10031366108802209,0.08489356770065676,0.09629438801554091,0.12183570273484806,0.15316687358668088,0.1559758390236298,0.13314200556522343,0.1374618718451805,0.16085729249430597,0.19037400023998385,0.22639123399467734,0.2514906813194516,0.25223961144365414,0.23279783470526721,0.22139298277244848,0.20067189558232115,0.16452274817179918,0.15449438404624977,0.12568148555629677,0.08764316456944615,0.05179615414221245,0.06178919063054095,0.06560652342134615,0.04197825089256535,0.00869305516806812,0.0012026348402945919,0.02767477758005743,0.053032948710834915,0.07035646221001196,0.11832590607811266,0.2762355315561461,0.3752262935596323,0.3941895669319795,0.39605504334836106,0.3967345802381362,0.39705140202191724,0.4023232771351661,0.4121829571470345,0.41844156890061746,0.4189162990346278,0.4130384983762826,0.4017828369781102,0.3948135138387786,0.3925461947985859,0.3635667735575349,0.3119500746853353,0.3121829712654168,0.3359000335686684,0.3484695044455631,0.33392964138534914,0.31470030083206546,0.31343062927383103,0.32118690522466287,0.3568832918351909,0.4306994495236307,0.4564096650077931,0.47203023292458646,0.4815904988243903,0.4670794619515265,0.44156403432485714,0.4087041182711448,0.40283996893909824,0.4301510585739936,0.45479193056423983,0.4550739277142337,0.4350178618516859,0.4311504334514704,0.4283150884056348,0.37214228077716466,0.33383027939923127,0.3138337062519076,0.31156795085657596,0.3107355180378963,0.3097486203268819,0.30930230258801306,0.3095614410962491,0.3151661916777608,0.3271577277958936,0.36062697599506416,0.4209257009315233,0.35809956424012135,0.17769385326097473,0.06682846223597305,0.04338794754169795,0.027365302187004503,0.016971829368360336,0.03083871885088335,0.05381161647734295,0.05707478395548715,0.042997767616781146,0.044064600606235405,0.0676445147290553
4,0.3252217153162267,0.2411480018811471,0.12534215733241238,0.10379881893438464,0.12385096067371398,0.13219345513150357,0.12392162813690552,0.11540415420082459,0.09336732162979494,0.08032099439648038,0.09585769905594238,0.12203303903243218,0.15717407748729753,0.16644211128127592,0.1412781206932706,0.12140338094754455,0.12332055132951589,0.17451183667920594,0.21502828629137677,0.2350077486706431,0.23908928330172136,0.22689638816081098,0.19133799266415474,0.1370524367201944,0.1085874120229362,0.08404363624438216,0.0537276044229783,0.04007159692399476,0.040606323747917894,0.0492822112120736,0.04479941166553919,0.026983527915504346,0.009870417609035509,0.014363530514761857,0.03459102546723469,0.047069617548728626,0.04690896594124738,0.04593196227076529,0.12989705333119714,0.30321745147665297,0.36941051394413593,0.3871613538300463,0.39629877938774477,0.3971425874426688,0.4022915793850745,0.4162393180921401,0.4301560787751998,0.4365357382490958,0.4232283322408522,0.38891506030109774,0.3652899749048582,0.3620254477643394,0.34009710913777386,0.30146603178127024,0.29978154069327384,0.3200532415279083,0.32482680712445866,0.3006664214923705,0.28079740091112504,0.2861986454333655,0.3131124457911073,0.37425839447438924,0.46078137431973515,0.4866081556274525,0.49072413601315606,0.48360699548271546,0.46418383552578346,0.44472495897558584,0.4235427378013457,0.4251692364593299,0.44913230426490813,0.4678293688010583,0.4680373991258213,0.44855149206669426,0.43695117115817445,0.4221802642622751,0.3624812976846795,0.3313030597526019,0.31582717817418793,0.3078370265063395,0.2954049945412725,0.28275780065155814,0.27795828565246095,0.2782915241811401,0.28861085696067923,0.3194130331777817,0.3842246115042467,0.47088988345589455,0.47378083245491587,0.33835274601536836,0.10951075461461773,0.028998845861826827,0.01354677358661771,0.010836034022814356,0.02172103507686407,0.0335066629841651,0.04035889192369829,0.043210641880306155,0.04955616502908122,0.061839434345039246
5,0.3181574751593975,0.26768665346819687,0.15685253242431008,0.09898162395153132,0.10663341433505141,0.11920415209919927,0.1093363395809917,0.09060643150356656,0.06642701162842163,0.06643292440918336,0.09468810393360505,0.12216604336050399,0.1598831164827076,0.1738359032633977,0.15099994999604482,0.1254889395121459,0.11458758176605838,0.16827027108165502,0.23093893765522733,0.25210826664104136,0.2535458209290351,0.22718139706379856,0.1405531926189023,0.10465528939599622,0.09669273949530233,0.07355585471153564,0.058517028431958606,0.0668808223752907,0.06891915345928301,0.051524857784825406,0.030521979389946774,0.023004208345683952,0.03420620991733925,0.05800751878765481,0.06659904553440466,0.05653823873887909,0.036420209643118207,0.01995817199994071,0.08626225337777943,0.28753724924808766,0.3731499779299919,0.4009978104613178,0.41582991315868745,0.4162099464133109,0.40722732677009954,0.40308951272514715,0.415310309667858,0.4322633995011176,0.42810473724153886,0.39352168424871814,0.3649186309996193,0.3613729969770248,0.3461883901501388,0.32019927144343197,0.29904088274755586,0.309659909968957,0.3094348998783259,0.2846666589460431,0.27368457363686083,0.2903497036303869,0.32479925366197215,0.3827325745767376,0.46249343429440554,0.48681442048093,0.47889338292515865,0.45751218034771335,0.4387063904002036,0.4307741771121772,0.43101845420778306,0.44707731136792994,0.4656958619482586,0.4738555848907508,0.47747644858604854,0.46293343364100736,0.4323461225919652,0.39774921412882625,0.34591501478632947,0.3312564602354026,0.3259017353011098,0.30835922074566585,0.28371952327937394,0.2657641036243454,0.2626989604650325,0.26571163009625537,0.27940871527211714,0.3301943909264154,0.41972126153089523,0.47935860995681606,0.5037628978479713,0.42949552766316956,0.19503485949542468,0.055911504109867394,0.027385857288767357,0.0368123301254506,0.042325757943636466,0.033673763109929866,0.03785160316971198,0.054352630515369316,0.06009134634283436,0.05125850348618877
6,0.3136419065068276,0.3043432160755016,0.25065072582181236,0.13921101908624758,0.11581087116567451,0.1247568018221906,0.11107755990358831,0.08595673357246203,0.0580005986883963,0.06117076112774261,0.09419715835598358,0.12198294981268296,0.1561536563828314,0.16363609909913215,0.13686521618057534,0.11075935619313199,0.09658171166116913,0.1576843196486204,0.30453259426778334,0.3530340695666457,0.3442427400678024,0.29570278086230134,0.17920735806104182,0.13825301009478774,0.09503297194768129,0.05926908328070063,0.053519532027871186,0.0744732644166361,0.0839020224476053,0.06450457603092813,0.04206252947326472,0.04087000473287955,0.06127488448170082,0.08268612458256142,0.07600579096821203,0.0524975772328552,0.031076181869008512,0.03173686793655961,0.11327435693994439,0.3169050012661466,0.39609313996699214,0.41104430600692654,0.4180472822926398,0.4173301251445435,0.3999098761275138,0.38494074179676424,0.39608950449970615,0.41983268726454664,0.43130492132690346,0.4151862018566622,0.3949083374341136,0.3917951922471446,0.3761361741659222,0.3497369382748826,0.3187501024743576,0.3254951538733067,0.32399744042777046,0.3031970658951211,0.3003015371888147,0.3230621768686572,0.34669787868117097,0.37484503918496204,0.4337145057664019,0.4564306773027743,0.45152101437777736,0.4401969532151969,0.4329637665289691,0.4322913421105752,0.43764484323335384,0.4482335478376426,0.45459338205105254,0.45209372407493864,0.4518359611702902,0.4405623351944976,0.39064324664715133,0.3502903137699971,0.32315076703313833,0.3020538056667214,0.2918008998886665,0.2683600438303159,0.2466199955329484,0.2440317132261351,0.2533673330050163,0.2624089051416173,0.2906598182460769,0.3605339646333062,0.4428423867371157,0.4883328130882836,0.5218484584451857,0.5063903934851103,0.37462181614124607,0.17187933791801077,0.06802804771243193,0.06434764509000085,0.0650155910240407,0.04406582614088683,0.04409084601569924,0.06399991943386446,0.06654390974787128,0.04472414909747496
7,0.32047089639548515,0.33197910141748327,0.3113169131934175,0.20000145230886607,0.1500022192814493,0.14882667040726796,0.13515221857253726,0.11003433292150758,0.07638887300041564,0.06831857397106539,0.09385302348879226,0.12009314431694396,0.1475497348502005,0.1440875811770285,0.11128214897775274,0.08552537134295068,0.07998868443570256,0.16179989523433597,0.3494303087443348,0.4091162333630788,0.39027831922284656,0.35415299686493795,0.3176023639077925,0.28369054944211397,0.16823708307463817,0.0923108598965296,0.04703146311852119,0.05438727966318502,0.07343349684037204,0.07529043515580996,0.06651826819421786,0.06646042198296215,0.07537814035888485,0.0742334602668609,0.053095350441309364,0.028645712032603576,0.01959777274315072,0.04363822252978933,0.13891190437475268,0.34118010531258686,0.4084722320576678,0.4032930596581691,0.39738681345452886,0.39564433603622284,0.38312894162397015,0.3774684643577009,0.3941972454312212,0.4184938605173873,0.43688230875693557,0.43367764146482257,0.4214606463120041,0.41897660196687203,0.4075025398025036,0.39575161495102873,0.37710465323599723,0.37935331930693694,0.35812928871396044,0.33164981300894125,0.3294957463774796,0.35144698965150034,0.3620191365894084,0.3663825184670423,0.4101836865774337,0.43210470551667174,0.4387949523567829,0.44921771773484265,0.45580139852834434,0.45611860308161156,0.4497180745208878,0.4342375143497972,0.4149307574106199,0.3995700463630852,0.3851002434826249,0.385967574767183,0.36374645105953624,0.3356349817116031,0.31667759019774255,0.28663007961381054,0.2602606091018377,0.23346640652071168,0.22403119656577372,0.24359896109922113,0.26570726640093556,0.2695832150140864,0.2700828539138995,0.30951639937109643,0.41776746453150376,0.49943778860451554,0.5395858099837103,0.5349219021901472,0.47883470306020715,0.3509169982351697,0.17317493457414343,0.08936899633045459,0.06844704795947643,0.04561886260899606,0.0456385845128367,0.0653052641346778,0.06704203395989788,0.04399418144372358
8,0.3382173181434785,0.34950635747713504,0.34453188232036575,0.28329142964919546,0.19768840471510454,0.16357589448682822,0.1587893386189326,0.14660975979954716,0.11715336953399463,0.08910155876425158,0.0867755158140982,0.0983663952246035,0.11028267576244721,0.10178524984863646,0.07651654772177191,0.05894772635662199,0.08418507656250102,0.20904621737497606,0.38097263717959073,0.423883117043249,0.4013773484472781,0.37368660500034045,0.3672047040222804,0.36155110511294464,0.31051789408134317,0.23492486042270513,0.11779017255112581,0.0796619936648334,0.06571275684448857,0.08007811639257961,0.09314834479726647,0.09918108160162326,0.09295186386565818,0.05903650542261285,0.020548352900702005,0.0014137413888323236,0.011520722601600586,0.06037156727994941,0.15411943958632895,0.31800480648485924,0.38089660342228326,0.40177786363181545,0.39760967069069775,0.390268171198493,0.38147408841970487,0.3834742413942605,0.3972126073480735,0.4108989823209085,0.431606812268095,0.4475232435688108,0.45537518612423733,0.45283352252333176,0.45327837888277633,0.47965695744909664,0.49133234724299046,0.47865956439356544,0.4237543601962481,0.4006763664406244,0.4032129606687359,0.41356082571771874,0.4083174669243508,0.39592561636068135,0.4184955813476501,0.432882647607777,0.4427795901097579,0.46406100356378854,0.48179964819768073,0.4844344786435155,0.46305572194585626,0.4158478945471939,0.35594256693485915,0.3331479541601249,0.3388795267328285,0.3645795264787067,0.36978628766449095,0.3528604687543941,0.33714635686311906,0.3111861113536598,0.26496497433416766,0.24005797789268657,0.2492780423991443,0.28076355287853577,0.2993813759767228,0.29354232092278454,0.27109891081834836,0.2674202798209038,0.3370268953368231,0.4580770817892469,0.5297656185229165,0.5251694285460008,0.49502011598319107,0.45920728402308286,0.3558525648787795,0.18698898009516784,0.08332917935809458,0.05221395022405012,0.05926742617467923,0.07434436811376366,0.06790819077638044,0.043996491123708625
9,0.3647620244173133,0.36424229943176595,0.3436600760692681,0.31241297658740547,0.24272372466770045,0.15506767485588008,0.14843708162349825,0.15869137758197815,0.15426623824402952,0.12261981203106292,0.08997905983475096,0.07731048001793273,0.07056918575313936,0.06965136363056551,0.06786751102338168,0.06508240239257063,0.13495298640061057,0.3178036751974479,0.41278373510284566,0.41216730393651935,0.3994787556452066,0.39481371588759195,0.3907464415613453,0.37931754031913545,0.358876246763016,0.3319815146394742,0.29255311906001225,0.24423169655094,0.1445539723376935,0.11867357118639452,0.10551786787520279,0.10873841218784963,0.100847854896776,0.05518410571445703,0.014491669703299348,0.00559556947123524,0.023260514200254434,0.06767910488117596,0.11619955247968045,0.1700707385100704,0.22958101189725943,0.33231572299251544,0.35234661743360085,0.3362771718800994,0.32929390077451925,0.33615694262262735,0.33997672089290776,0.3500298867918072,0.4114027099103509,0.4636962664237786,0.499806662014334,0.4957983907879131,0.49595099177692076,0.5187226438879693,0.5277171818067409,0.5115531209428029,0.4968067877580947,0.5099516362176898,0.5179433314039219,0.5081840641192622,0.4926327908066771,0.4782540384831065,0.4664503500128797,0.45594536300661126,0.4497492819755693,0.45321129213857125,0.460686685674464,0.4632139936067757,0.4374607461130971,0.3948469034971305,0.34406101214733353,0.3205134297122391,0.32395274809036384,0.35349892901253516,0.3733006520216606,0.3677029416597962,0.3514410563417583,0.3263432667040794,0.288024914646462,0.2744851830354048,0.2962075072911562,0.31566545033482735,0.3082185028138505,0.2891203010376222,0.25589896750558855,0.24029844525779587,0.2710285801358045,0.3510743527589176,0.44254304231506625,0.4587674143949129,0.47300253315125557,0.4905050393890371,0.46770761596475247,0.33852246953286996,0.1269446837233923,0.06567358081189245,0.08364376703296783,0.09047888120318087,0.06945420785117895,0.04425006716397656
